hotstar_id,title,description,genre,year,age_rating,running_time,seasons,episodes,type
-0.12265014415898848,668,4321,0,0.2749114457536107,4,1.1794762341527083,-0.18783905337062762,-0.22436726890040196,0
0.41760361294068044,5791,2442,26,0.6100313744839388,4,0.2546903380410436,-0.18783905337062762,-0.22436726890040196,0
0.4175691347405342,1611,2728,2,0.6938113566665208,2,-0.670095558070621,-0.18783905337062762,-0.22436726890040196,0
-0.1223709833654829,4930,2128,11,-0.47910839388962756,3,0.8144291698981038,-0.18783905337062762,-0.22436726890040196,0
-0.1225514785718897,3424,6737,6,-1.316908215715448,3,0.4737185765938063,-0.18783905337062762,-0.22436726890040196,0
0.4177618714535141,2152,766,18,0.8613713210316849,0,-0.11035672621356085,-0.18783905337062762,-0.22436726890040196,0
-0.12262931635040207,2372,6086,6,-0.5628883760722095,3,0.8874385827490247,-0.18783905337062762,-0.22436726890040196,0
0.4175754560209612,6101,5896,3,-0.3115484295244635,2,-0.670095558070621,-0.18783905337062762,-0.22436726890040196,0
-0.12251571616684409,4642,47,35,0.4424714101187748,4,0.7170832860968759,-0.18783905337062762,-0.22436726890040196,0
0.41769198203056823,5849,1613,0,0.7775913388491029,4,0.619737402295648,-0.18783905337062762,-0.22436726890040196,0
-0.12253465299410618,2443,1102,11,-1.2331282335328657,2,0.8387656408484107,-0.18783905337062762,-0.22436726890040196,0
0.41757776260257656,5974,4742,6,-0.47910839388962756,2,-0.3293849647663235,-0.18783905337062762,-0.22436726890040196,0
0.4177726126430365,4066,4075,1,0.8613713210316849,5,-0.670095558070621,-0.18783905337062762,-0.22436726890040196,0
-0.12242877466395606,5896,2575,35,-0.060208482976717416,4,0.644073873245955,-0.18783905337062762,-0.22436726890040196,0
-0.12261809306454204,150,3846,12,-0.3953284117070455,5,0.18168092519012272,-0.18783905337062762,-0.22436726890040196,0
-0.1223197938776332,301,4451,35,-0.8980083048025377,5,0.9117750536993317,-0.18783905337062762,-0.22436726890040196,0
-0.12230264828762556,5490,4065,35,0.5262513923013568,3,1.1794762341527083,-0.18783905337062762,-0.22436726890040196,0
0.4175550687486833,4029,2107,26,0.2749114457536107,2,0.668410344196262,-0.18783905337062762,-0.22436726890040196,0
-0.12263718574191328,2355,5852,11,-0.060208482976717416,5,0.9117750536993317,-0.18783905337062762,-0.22436726890040196,0
-0.12272158377102002,4010,797,26,0.10735148138844663,3,0.2546903380410436,-0.18783905337062762,-0.22436726890040196,0
-0.12263067536335384,345,6057,26,-0.5628883760722095,3,1.0821303503514803,-0.18783905337062762,-0.22436726890040196,0
-0.12260756383116807,5541,5239,26,0.2749114457536107,3,0.4737185765938063,-0.18783905337062762,-0.22436726890040196,0
-0.12256100828656366,4908,1964,6,-0.3953284117070455,3,0.2546903380410436,-0.18783905337062762,-0.22436726890040196,0
-0.1225810215185796,2246,5562,10,0.2749114457536107,3,-0.4997402614184723,-0.18783905337062762,-0.22436726890040196,0
-0.1226275209571447,858,6583,12,0.023571499205864613,3,0.5710644603950341,-0.18783905337062762,-0.22436726890040196,0
-0.12254258888166394,3593,1669,6,0.19113146357102867,2,0.011325628537973963,-0.18783905337062762,-0.22436726890040196,0
-0.12242154321889165,6341,5927,6,-1.4844681800806119,5,0.9361115246496385,-0.18783905337062762,-0.22436726890040196,0
0.41757477028048096,6133,1035,1,0.023571499205864613,5,-0.3537214357166305,-0.18783905337062762,-0.22436726890040196,0
-0.12264059782030286,1529,6766,20,0.023571499205864613,2,0.7414197570471829,-0.18783905337062762,-0.22436726890040196,0
0.41760289187417543,437,3380,26,0.4424714101187748,4,1.1551397632024012,-0.18783905337062762,-0.22436726890040196,0
-0.12252106286458855,3350,922,0,-0.22776844734188148,4,0.5467279894447271,-0.18783905337062762,-0.22436726890040196,0
-0.12260721264892212,1665,4703,11,0.2749114457536107,3,0.4980550475441132,-0.18783905337062762,-0.22436726890040196,0
